151,25873,0
152,9894,22796
153,22102,3736
154,25873,0
155,25873,0
156,25873,0
157,25873,0
158,25873,0
159,1985,60888
160,25873,0
161,25873,0
162,25873,0
163,25873,0
164,25873,0
165,25873,0
166,25873,0
167,25873,0
168,24912,898
169,25873,0
170,20648,5350
171,25873,0
172,25873,0
173,25873,0
174,25873,0
175,25873,0
176,25335,498
177,12619,17028
178,25873,0
179,23903,1878
180,25873,0
181,25873,0
182,16392,10824
183,24746,1056
184,25630,224
185,23011,2780
186,25873,0
187,23224,2562
188,25873,0
189,1,265284
190,25873,0
191,25873,0
192,25873,0
193,25873,0
194,25873,0
195,25873,0
196,25873,0
197,25873,0
198,8804,25566
199,23067,2722
200,25873,0
201,25873,0
202,25873,0
203,25873,0
204,25873,0
205,25873,0
206,25873,0
207,25873,0
208,21855,4002
209,25873,0
210,25873,0
211,25873,0
212,25873,0
213,24985,828
214,24495,1298
215,16764,10292
216,25873,0
217,23212,2574
218,24609,1188
219,23833,1948
220,25873,0
221,25873,0
222,25873,0
223,25873,0
224,25873,0
225,25873,0
226,25873,0
227,23764,2016
228,25873,0
229,25873,0
230,25873,0
231,25873,0
232,25873,0
233,25873,0
234,25873,0
235,25873,0
236,25873,0
237,25410,428
238,25873,0
239,25873,0
240,12053,18116
241,24832,974
242,24189,1596
243,25873,0
244,20524,5492
245,21787,4076
246,25873,0
247,23907,1874
248,25873,0
249,25873,0
250,25873,0
251,25873,0
252,25873,0
253,22091,3748
254,25873,0
255,25873,0
256,25873,0
257,25873,0
258,25873,0
259,25873,0
260,25873,0
261,25873,0
262,25197,628
263,25582,268
264,25873,0
265,2840,52398
266,25873,0
267,25873,0
268,25095,724
269,25788,78
270,24755,1048
271,23495,2286
272,25873,0
273,25873,0
274,25873,0
275,25873,0
276,24715,1086
277,25873,0
278,25229,598
279,25873,0
280,25873,0
281,25873,0
282,25873,0
283,25873,0
284,25873,0
285,25146,676
286,25873,0
287,25873,0
288,25873,0
289,25873,0
290,22444,3372
291,25873,0
292,25873,0
293,25873,0
294,23151,2636
295,25873,0
296,25873,0
297,25873,0
298,25873,0
299,25873,0
300,25873,0
301,25873,0
302,24872,936
303,25873,0
304,25873,0
305,25873,0
306,25873,0
307,25873,0
308,25873,0
309,24567,1228
310,24861,946
311,25873,0
312,24642,1156
313,25873,0
314,25873,0
315,25873,0
316,25873,0
317,7495,29382
318,25873,0
319,25095,724
320,25873,0
321,25873,0
322,25389,448
323,21938,3912
324,25873,0
325,25873,0
326,25340,494
327,25684,174
328,19403,6824
329,23603,2178
330,25873,0
331,25873,0
332,25873,0
333,25712,148
334,25873,0
335,25873,0
336,25873,0
337,25873,0
338,25873,0
339,25873,0
340,25873,0
341,25282,548
342,22705,3098
343,25873,0
344,25873,0
345,25873,0
346,23249,2536
347,25873,0
348,25873,0
349,25873,0
350,16153,11172
351,25873,0
352,25308,524
353,24819,986
354,25873,0
355,21740,4128
356,25873,0
357,25389,448
358,25061,756
359,25873,0
360,25873,0
361,25873,0
362,22651,3154
363,25873,0
364,25825,44
365,25873,0
366,25873,0
367,25095,724
368,25873,0
369,25873,0
370,25873,0
371,25873,0
372,25873,0
373,25873,0
374,25873,0
375,25873,0
376,25873,0
377,238,111218
378,25873,0
379,24571,1224
380,5715,35814
381,25745,118
382,25873,0
383,25873,0
384,25873,0
385,25873,0
386,25873,0
387,25873,0
388,25873,0
389,25873,0
390,25873,0
391,25873,0
392,23645,2136
393,21209,4714
394,19489,6720
395,25254,574
396,25873,0
397,25873,0
398,25873,0
399,25792,74
400,25873,0
401,25873,0
402,25873,0
403,25873,0
404,25873,0
405,25873,0
406,24250,1536
407,25873,0
408,25873,0
409,25873,0
410,25873,0
411,8635,26024
412,25873,0
413,25873,0
414,25873,0
415,25873,0
416,25873,0
417,25873,0
418,25873,0
419,25873,0
420,25873,0
421,25873,0
422,25873,0
423,24551,1244
424,25873,0
425,25873,0
426,25415,424
427,25873,0
428,25873,0
429,4785,40024
430,20524,5492
431,25410,428
432,25873,0
433,25873,0
434,25873,0
435,25873,0
436,25873,0
437,25873,0
438,24884,924
439,25389,448
440,25873,0
441,19145,7142
442,25873,0
443,24234,1552
444,25873,0
445,25873,0
446,25873,0
447,25873,0
448,25873,0
449,22699,3104
450,25873,0
451,25873,0
452,25873,0
453,25873,0
454,25873,0
455,25873,0
456,25873,0
457,25873,0
458,25873,0
459,25873,0
460,25873,0
461,25873,0
462,25873,0
463,25873,0
464,25873,0
465,25873,0
466,25873,0
467,23553,2228
468,23458,2324
469,25873,0
470,22203,3628
471,25781,84
472,25873,0
473,25873,0
474,25873,0
475,24365,1424
476,25201,624
477,25873,0
478,25563,286
479,25873,0
480,25873,0
481,24059,1724
482,20758,5224
483,25873,0
484,25201,624
485,25873,0
486,25873,0
487,25873,0
488,25873,0
489,23347,2436
490,25873,0
491,25873,0
492,25873,0
493,19085,7216
494,25873,0
495,25873,0
496,24769,1034
497,25792,74
498,3697,46144
499,25873,0
500,25873,0
501,25873,0
502,25873,0
503,25873,0
504,25873,0
505,25873,0
506,25873,0
507,25873,0
508,25873,0
509,25873,0
510,25873,0
511,25873,0
512,25873,0
513,25873,0
514,25034,782
515,25749,114
516,25873,0
517,25873,0
518,23525,2256
519,25873,0
520,25873,0
521,25188,636
522,25873,0
523,25873,0
524,25873,0
525,25873,0
526,25873,0
527,25873,0
528,25873,0
529,25873,0
530,25873,0
531,25873,0
532,25873,0
533,25176,648
534,25873,0
535,25873,0
536,25873,0
537,25873,0
538,25873,0
539,25873,0
540,24161,1624
541,25873,0
542,24187,1598
543,25873,0
544,25873,0
545,25873,0
546,25873,0
547,25873,0
548,25873,0
549,25873,0
550,25095,724
551,25873,0
552,25873,0
553,25873,0
554,25873,0
555,25873,0
556,25873,0
557,25873,0
558,25095,724
559,25873,0
560,25873,0
561,25873,0
562,24501,1292
563,25873,0
564,25873,0
565,23163,2624
566,25873,0
567,25167,656
568,25873,0
569,24518,1276
570,25873,0
571,16946,10036
572,21659,4216
573,25873,0
574,25873,0
575,25873,0
576,25873,0
577,22013,3832
578,25873,0
579,12435,17376
580,984,77524
581,25695,164
582,25873,0
583,25873,0
584,25873,0
585,25873,0
586,25873,0
587,25873,0
588,25873,0
589,25295,536
590,25873,0
591,25167,656
592,25873,0
593,25363,472
594,25873,0
595,25873,0
596,25421,418
597,21668,4206
598,25873,0
599,25873,0
600,25127,694
601,24559,1236
602,25873,0
603,25873,0
604,25873,0
605,25873,0
606,25873,0
607,25188,636
608,25873,0
609,25873,0
610,25873,0
611,18384,8104
612,25873,0
613,25873,0
614,25873,0
615,25873,0
616,25873,0
617,25873,0
618,25873,0
619,25873,0
620,25873,0
621,1,802168
622,25873,0
623,25873,0
624,25873,0
625,23065,2724
626,25625,228
627,25873,0
628,25873,0
629,21828,4032
630,25873,0
631,25873,0
632,25873,0
633,25873,0
634,6685,32096
635,25873,0
636,25017,798
637,25873,0
638,25873,0
639,25873,0
640,25873,0
641,25873,0
642,25873,0
643,25873,0
644,23937,1844
645,25873,0
646,25017,798
647,25873,0
648,25873,0
649,25873,0
650,25873,0
651,24671,1128
652,25357,478
653,25873,0
654,25873,0
655,25873,0
656,25873,0
657,22685,3118
658,25873,0
659,25380,456
660,25873,0
661,25873,0
662,25873,0
663,25873,0
664,25873,0
665,25873,0
666,24964,848
667,25873,0
668,25873,0
669,25873,0
670,25873,0
671,23650,2130
672,23633,2148
673,25873,0
674,25873,0
675,25308,524
676,24443,1348
677,25873,0
678,25468,374
679,25415,424
680,8810,25548
681,15379,12336
682,25873,0
683,25873,0
684,25873,0
685,25873,0
686,25873,0
687,25873,0
688,23497,2284
689,25873,0
690,25380,456
691,25873,0
692,24663,1136
693,25873,0
694,25873,0
695,25873,0
696,25873,0
697,25873,0
698,25873,0
699,25742,120
700,25873,0
701,25873,0
702,23071,2718
703,25873,0
704,21730,4138
705,25873,0
706,25873,0
707,25873,0
708,25873,0
709,25873,0
710,25873,0
711,25873,0
712,16809,10228
713,25873,0
714,25873,0
715,25873,0
716,22860,2936
717,25282,548
718,18771,7610
719,25873,0
720,25873,0
721,25873,0
722,25873,0
723,11701,18818
724,25873,0
725,25201,624
726,25873,0
727,24800,1004
728,25873,0
729,25552,296
730,25873,0
731,25873,0
732,25703,156
733,25873,0
734,25873,0
735,23756,2024
736,25873,0
737,25873,0
738,25873,0
739,25873,0
740,25533,314
741,25873,0
742,25095,724
743,25308,524
744,25873,0
745,25873,0
746,25873,0
747,25617,236
748,25873,0
749,25873,0
750,25873,0
751,25736,126
752,25873,0
753,25873,0
754,25792,74
755,25873,0
756,25873,0
757,24474,1318
758,25303,528
759,24263,1524
760,25873,0
761,25873,0
762,25873,0
763,1,824588
764,25873,0
765,22278,3548
766,25873,0
767,25873,0
768,25873,0
769,25873,0
770,14084,14422
771,25873,0
772,25873,0
773,24937,874
774,22250,3578
775,24989,824
776,25873,0
777,25873,0
778,25873,0
779,25873,0
780,25873,0
781,25873,0
782,25873,0
783,25873,0
784,25500,344
785,8229,27168
786,25608,244
787,24989,824
788,23005,2786
789,25873,0
790,24547,1248
791,23668,2112
792,23587,2194
793,25873,0
794,24884,924
795,25873,0
796,25703,156
797,25873,0
798,25873,0
799,25771,94
800,25873,0
801,25873,0
802,22722,3080
803,25873,0
804,25873,0
805,25873,0
806,25167,656
807,3875,45028
808,25188,636
809,25873,0
810,25873,0
811,25630,224
812,25873,0
813,25873,0
814,25873,0
815,24759,1044
816,25712,148
817,25361,474
818,25873,0
819,16101,11248
820,25873,0
821,25792,74
822,25873,0
823,25873,0
824,25308,524
825,24326,1462
826,25873,0
827,24684,1116
828,25873,0
829,25873,0
830,25873,0
831,25873,0
832,25873,0
833,25873,0
834,25415,424
835,23408,2374
836,25873,0
837,25873,0
838,25873,0
839,25873,0
840,25873,0
841,25873,0
842,25873,0
843,25604,248
844,25522,324
845,25873,0
846,25873,0
847,25873,0
848,25873,0
849,25873,0
850,25873,0
851,25104,716
852,25873,0
853,25873,0
854,25873,0
855,25873,0
856,272,107990
857,25873,0
858,25873,0
859,25509,336
860,25873,0
861,25462,380
862,25873,0
863,25873,0
864,25873,0
865,25873,0
866,25873,0
867,25873,0
868,25873,0
869,25873,0
870,25873,0
871,25873,0
872,19299,6952
873,25873,0
874,25873,0
875,25873,0
876,25873,0
877,25873,0
878,24623,1174
879,25873,0
880,25873,0
881,25873,0
882,25389,448
883,25873,0
884,25873,0
885,25410,428
886,24542,1252
887,25873,0
888,14323,14024
889,25873,0
890,25873,0
891,25873,0
892,25873,0
893,25873,0
894,25608,244
895,14128,14348
896,25873,0
897,25873,0
898,25873,0
899,25873,0
900,25873,0
901,25873,0
902,25873,0
903,25873,0
904,25873,0
905,25550,298
906,25873,0
907,25873,0
908,25359,476
909,5152,38270
910,25792,74
911,25873,0
912,25873,0
913,25873,0
914,25148,674
915,11121,20024
916,25873,0
917,25788,78
918,25873,0
919,25873,0
920,25873,0
921,25873,0
922,25873,0
923,24041,1742
924,25873,0
925,25873,0
926,25873,0
927,25199,626
928,25873,0
929,25873,0
930,25873,0
931,23450,2332
932,25522,324
933,25600,252
934,25873,0
935,25873,0
936,25873,0
937,25873,0
938,25197,628
939,25873,0
940,25522,324
941,25873,0
942,25873,0
943,25873,0
944,25873,0
945,25873,0
946,25873,0
947,25873,0
948,25873,0
949,25873,0
950,25873,0
951,25873,0
952,25873,0
953,25873,0
954,25423,416
955,23666,2114
956,23458,2324
957,25842,28
958,25402,436
959,25873,0
960,25873,0
961,23958,1824
962,25873,0
963,25873,0
964,25873,0
965,25873,0
966,25873,0
967,25873,0
968,25587,264
969,25873,0
970,25873,0
971,25873,0
972,25873,0
973,25873,0
974,25873,0
975,25873,0
976,25873,0
977,25873,0
978,23946,1836
979,25873,0
980,24838,968
981,22396,3422
982,25873,0
983,25873,0
984,25873,0
985,25873,0
986,25873,0
987,25873,0
988,25873,0
989,25019,796
990,25873,0
991,25873,0
992,25464,378
993,25142,680
994,25873,0
995,24596,1200
996,16609,10512
997,25873,0
998,24212,1574
999,25873,0
1000,25873,0
1001,24551,1244
1002,25464,378
1003,24780,1024
1004,25873,0
1005,25873,0
1006,25873,0
1007,25556,292
1008,25873,0
1009,25873,0
1010,25873,0
1011,21942,3908
1012,25873,0
1013,25410,428
1014,25873,0
1015,25873,0
1016,25873,0
1017,25873,0
1018,23907,1874
1019,25873,0
1020,25873,0
1021,23355,2428
1022,25873,0
1023,25873,0
1024,25873,0
1025,25873,0
1026,25873,0
1027,25873,0
1028,25873,0
1029,25873,0
1030,25873,0
1031,16940,10044
1032,25873,0
1033,25008,806
1034,25873,0
1035,25873,0
1036,25873,0
1037,25873,0
1038,25241,586
1039,25873,0
1040,25873,0
1041,25873,0
1042,25873,0
1043,25587,264
1044,2975,51296
1045,25873,0
1046,23509,2272
1047,25873,0
1048,25873,0
1049,25873,0
1050,25873,0
1051,25873,0
1052,25873,0
1053,25873,0
1054,25522,324
1055,25873,0
1056,25873,0
1057,25625,228
1058,25873,0
1059,25873,0
1060,25873,0
1061,25873,0
1062,25873,0
1063,25792,74
1064,24085,1698
1065,25873,0
1066,25873,0
1067,25201,624
1068,25873,0
1069,25873,0
1070,25873,0
1071,25873,0
1072,23637,2144
1073,25690,168
1074,24863,944
1075,23752,2028
1076,25470,372
1077,25873,0
1078,25082,736
1079,25873,0
1080,25518,328
1081,23803,1978
1082,25873,0
1083,25873,0
1084,22722,3080
1085,25873,0
1086,25873,0
1087,25873,0
1088,25873,0
1089,25873,0
1090,25873,0
1091,24250,1536
1092,25327,506
1093,25873,0
1094,25873,0
1095,1679,64856
1096,25873,0
1097,24259,1528
1098,25873,0
1099,24964,848
1100,25873,0
1101,25873,0
1102,23097,2692
1103,25873,0
1104,25847,24
1105,25873,0
1106,25873,0
1107,25873,0
1108,22501,3312
1109,25873,0
1110,25873,0
1111,25873,0
1112,25873,0
1113,25873,0
1114,24306,1482
1115,25873,0
1116,25873,0
1117,23406,2376
1118,25873,0
1119,25146,676
1120,25873,0
1121,25159,664
1122,25380,456
1123,25873,0
1124,25873,0
1125,25873,0
1126,23742,2038
1127,25873,0
1128,25873,0
1129,25873,0
1130,24880,928
1131,25873,0
1132,25335,498
1133,25738,124
1134,25873,0
1135,14974,12970
1136,25873,0
1137,25176,648
1138,25873,0
1139,23756,2024
1140,23736,2044
1141,25608,244
1142,25873,0
1143,25873,0
1144,25873,0
1145,25873,0
1146,25873,0
1147,25873,0
1148,25873,0
1149,25873,0
1150,20779,5200
1151,25873,0
1152,25873,0
1153,25873,0
1154,25873,0
1155,25873,0
1156,25873,0
1157,25873,0
1158,25873,0
1159,25825,44
1160,25873,0
1161,25873,0
1162,25873,0
1163,25873,0
1164,25873,0
1165,3108,50258
1166,25873,0
1167,25749,114
1168,19948,6168
1169,25873,0
1170,19755,6398
1171,25873,0
1172,25873,0
1173,25873,0
1174,25873,0
1175,25873,0
1176,23573,2208
1177,25873,0
1178,18703,7696
1179,22233,3596
1180,25873,0
1181,25873,0
1182,25873,0
1183,25873,0
1184,25873,0
1185,25873,0
1186,25873,0
1187,25873,0
1188,25873,0
1189,25873,0
1190,25873,0
1191,25873,0
1192,25873,0
1193,25873,0
1194,25771,94
1195,25873,0
1196,25873,0
1197,25873,0
1198,25873,0
1199,25873,0
1200,25873,0
1201,25873,0
1202,23833,1948
1203,25873,0
1204,25873,0
1205,25873,0
1206,25348,486
1207,25873,0
1208,25576,274
1209,25873,0
1210,18368,8124
1211,25873,0
1212,24601,1196
1213,25873,0
1214,25873,0
1215,25873,0
1216,25873,0
1217,25873,0
1218,25873,0
1219,25873,0
1220,25873,0
1221,25248,580
1222,24439,1352
1223,25873,0
1224,25873,0
1225,25873,0
1226,25873,0
1227,25617,236
1228,25873,0
1229,25873,0
1230,25367,468
1231,24214,1572
1232,25873,0
1233,25873,0
1234,25873,0
1235,25873,0
1236,25745,118
1237,25873,0
1238,25873,0
1239,25873,0
1240,25873,0
1241,25873,0
1242,25873,0
1243,25873,0
1244,25873,0
1245,25873,0
1246,25197,628
1247,25176,648
1248,25873,0
1249,25873,0
1250,25873,0
1251,25873,0
1252,25873,0
1253,25873,0
1254,25873,0
1255,25873,0
1256,25873,0
1257,23489,2292
1258,24663,1136
1259,25873,0
1260,25842,28
1261,25873,0
1262,25873,0
1263,25593,258
1264,25873,0
1265,25873,0
1266,25873,0
1267,25873,0
1268,25873,0
1269,25873,0
1270,25873,0
1271,25873,0
1272,25873,0
1273,25873,0
1274,25873,0
1275,25873,0
1276,25738,124
1277,25873,0
1278,25303,528
1279,25415,424
1280,25873,0
1281,25873,0
1282,24045,1738
1283,25873,0
1284,25873,0
1285,25873,0
1286,25873,0
1287,25873,0
1288,25873,0
1289,25873,0
1290,25873,0
1291,25873,0
1292,1,511224
1293,25873,0
1294,25873,0
1295,25873,0
1296,25873,0
1297,25873,0
1298,25873,0
1299,24259,1528
1300,25873,0
1301,25873,0
1302,25873,0
1303,25873,0
1304,25873,0
1305,25873,0
1306,25873,0
1307,25873,0
1308,25873,0
1309,25873,0
1310,25873,0
1311,25873,0
1312,25873,0
1313,25340,494
1314,25873,0
1315,25873,0
1316,25873,0
1317,25873,0
1318,25095,724
1319,23440,2342
1320,25873,0
1321,25873,0
1322,21200,4724
1323,21089,4848
1324,25873,0
1325,25873,0
1326,25873,0
1327,25873,0
1328,25873,0
1329,25873,0
1330,25873,0
1331,25873,0
1332,25873,0
1333,25873,0
1334,25873,0
1335,25873,0
1336,25873,0
1337,25873,0
1338,25632,222
1339,25873,0
1340,25873,0
1341,25873,0
1342,25873,0
1343,25873,0
1344,25415,424
1345,25873,0
1346,25873,0
1347,25873,0
1348,25873,0
1349,25873,0
1350,25873,0
1351,25873,0
1352,24738,1064
1353,23907,1874
1354,25873,0
1355,25873,0
1356,25873,0
1357,25873,0
1358,25873,0
1359,25873,0
1360,25873,0
1361,24832,974
1362,25342,492
1363,21268,4648
1364,24156,1628
1365,25873,0
1366,10210,22052
1367,25873,0
1368,25873,0
1369,25873,0
1370,25873,0
1371,25873,0
1372,25873,0
1373,25873,0
1374,24989,824
1375,24571,1224
1376,22754,3046
1377,24918,892
1378,25873,0
1379,25873,0
1380,25873,0
1381,25873,0
1382,25522,324
1383,24187,1598
1384,25873,0
1385,25873,0
1386,25873,0
1387,25873,0
1388,25873,0
1389,25873,0
1390,25873,0
1391,25873,0
1392,24994,820
1393,25873,0
1394,25873,0
1395,2861,52224
1396,25873,0
1397,25873,0
1398,25873,0
1399,25873,0
1400,25873,0
1401,25873,0
1402,25873,0
1403,25873,0
1404,25445,396
1405,25873,0
1406,25873,0
1407,25873,0
1408,25873,0
1409,25873,0
1410,25873,0
1411,22223,3606
1412,23907,1874
1413,25873,0
1414,25873,0
1415,25873,0
1416,25873,0
1417,25873,0
1418,25873,0
1419,25873,0
1420,24063,1720
1421,25873,0
1422,25873,0
1423,25873,0
1424,25873,0
1425,25873,0
1426,20722,5265
1427,25873,0
1428,25873,0
1429,25021,794
1430,25873,0
1431,24775,1028
1432,25873,0
1433,25873,0
1434,24989,824
1435,25873,0
1436,25873,0
1437,25873,0
1438,25873,0
1439,25873,0
1440,25393,444
1441,24497,1296
1442,25873,0
1443,25873,0
1444,25873,0
1445,25873,0
1446,25873,0
1447,25475,368
1448,25873,0
1449,23476,2306
1450,25873,0
1451,21079,4860
1452,25873,0
1453,25873,0
1454,25873,0
1455,25873,0
1456,25873,0
1457,25873,0
1458,25873,0
1459,25847,24
1460,25873,0
1461,25873,0
1462,25873,0
1463,25873,0
1464,25873,0
1465,23557,2224
1466,25873,0
1467,25766,98
1468,25873,0
1469,10420,21568
1470,25873,0
1471,25873,0
1472,25873,0
1473,25395,442
1474,25873,0
1475,25842,28
1476,25873,0
1477,25873,0
1478,25873,0
1479,25873,0
1480,25873,0
1481,25873,0
1482,25873,0
1483,25873,0
1484,25873,0
1485,16522,10636
1486,25873,0
1487,25873,0
1488,25873,0
1489,25873,0
1490,25873,0
1491,25734,128
1492,25873,0
1493,25873,0
1494,21760,4106
1495,25873,0
1496,25873,0
1497,22918,2876
1498,25873,0
1499,25873,0
1500,25873,0
1501,25873,0
1502,25873,0
1503,25873,0
1504,25873,0
1505,25873,0
1506,25873,0
1507,25873,0
1508,25873,0
1509,23958,1824
1510,25873,0
1511,25873,0
1512,24688,1112
1513,25873,0
1514,25825,44
1515,25873,0
1516,25873,0
1517,25873,0
1518,25873,0
1519,25873,0
1520,25303,528
1521,25873,0
1522,25873,0
1523,25873,0
1524,25873,0
1525,23065,2724
1526,25873,0
1527,22026,3818
1528,25873,0
1529,25873,0
1530,25873,0
1531,25873,0
1532,23712,2068
1533,25873,0
1534,25873,0
1535,25873,0
1536,25873,0
1537,25873,0
1538,24392,1398
1539,25873,0
1540,25873,0
1541,25873,0
1542,25873,0
1543,25873,0
1544,25873,0
1545,18417,8062
1546,22945,2848
1547,25873,0
1548,25873,0
1549,25873,0
1550,25873,0
1551,25873,0
1552,23093,2696
1553,22722,3080
1554,25873,0
1555,25873,0
1556,25873,0
1557,10438,21528
1558,25286,544
1559,25231,596
1560,25873,0
1561,25873,0
1562,24650,1148
1563,25873,0
1564,25873,0
1565,25873,0
1566,25873,0
1567,25415,424
1568,25873,0
1569,25042,774
1570,25873,0
1571,25873,0
1572,16431,10768
1573,25873,0
1574,25873,0
1575,25873,0
1576,25873,0
1577,25625,228
1578,24905,904
1579,25873,0
1580,25873,0
1581,25873,0
1582,25873,0
1583,25873,0
1584,25873,0
1585,25873,0
1586,25873,0
1587,25873,0
1588,25873,0
1589,17392,9420
1590,23752,2028
1591,25873,0
1592,25308,524
1593,25873,0
1594,8775,25644
1595,25873,0
1596,25736,126
1597,24663,1136
1598,25873,0
1599,25873,0
1600,25873,0
1601,25873,0
1602,25873,0
1603,25873,0
1604,25873,0
1605,25873,0
1606,25265,564
1607,25261,568
1608,25873,0
1609,25873,0
1610,25873,0
1611,25873,0
1612,25873,0
1613,25873,0
1614,25873,0
1615,25630,224
1616,25873,0
1617,25873,0
1618,25873,0
1619,25873,0
1620,25873,0
1621,25873,0
1622,24859,948
1623,22903,2892
1624,24780,1024
1625,25873,0
1626,25129,692
1627,22872,2924
1628,24623,1174
1629,25873,0
1630,25873,0
1631,25847,24
1632,25873,0
1633,25873,0
1634,1,771696
1635,25199,626
1636,25873,0
1637,25873,0
1638,25873,0
1639,25873,0
1640,24002,1780
1641,25873,0
1642,24148,1636
1643,24547,1248
1644,25873,0
1645,24884,924
1646,25873,0
1647,23383,2400
1648,25873,0
1649,25725,136
1650,25873,0
1651,23631,2150
1652,25873,0
1653,23190,2596
1654,25873,0
1655,25873,0
1656,25680,178
1657,25873,0
1658,25308,524
1659,21459,4436
1660,18407,8074
1661,25873,0
1662,24780,1024
1663,24884,924
1664,25873,0
1665,25873,0
1666,25359,476
1667,25873,0
1668,25873,0
1669,25148,674
1670,25873,0
1671,25873,0
1672,25873,0
1673,25873,0
1674,25873,0
1675,25873,0
1676,25873,0
1677,25873,0
1678,25873,0
1679,25873,0
1680,25873,0
1681,25282,548
1682,25873,0
1683,24466,1326
1684,25873,0
1685,25873,0
1686,25873,0
1687,25873,0
1688,25273,556
1689,25703,156
1690,22580,3228
1691,23553,2228
1692,25873,0
1693,25873,0
1694,25873,0
1695,25873,0
1696,25873,0
1697,24775,1028
1698,25873,0
1699,25526,320
1700,25873,0
1701,25873,0
1702,25873,0
1703,19345,6896
1704,25873,0
1705,25873,0
1706,25873,0
1707,25873,0
1708,25873,0
1709,25686,172
1710,25873,0
1711,25658,198
1712,25873,0
1713,23381,2402
1714,25873,0
1715,25402,436
1716,25873,0
1717,25873,0
1718,25873,0
1719,25017,798
1720,25873,0
1721,25873,0
1722,25873,0
1723,25873,0
1724,25873,0
1725,25873,0
1726,17667,9048
1727,25873,0
1728,25873,0
1729,25873,0
1730,25873,0
1731,25873,0
1732,25873,0
1733,24734,1068
1734,25873,0
1735,25873,0
1736,24340,1448
1737,25873,0
1738,25873,0
1739,23328,2456
1740,25873,0
1741,25873,0
1742,25468,374
1743,25873,0
1744,25873,0
1745,25873,0
1746,25825,44
1747,25873,0
1748,25873,0
1749,23533,2248
1750,25873,0
1751,25834,36
1752,25873,0
1753,25873,0
1754,25873,0
1755,25873,0
1756,25873,0
1757,25873,0
1758,25873,0
1759,25662,194
1760,25873,0
1761,25873,0
1762,25873,0
1763,24884,924
1764,25873,0
1765,25873,0
1766,24085,1698
1767,23017,2774
1768,23607,2174
1769,25873,0
1770,25873,0
1771,25873,0
1772,25873,0
1773,19215,7056
1774,25873,0
1775,25873,0
1776,25873,0
1777,25873,0
1778,25873,0
1779,25873,0
1780,25873,0
1781,23545,2236
1782,25873,0
1783,25282,548
1784,25873,0
1785,25873,0
1786,25873,0
1787,25873,0
1788,25873,0
1789,25873,0
1790,23948,1834
1791,25873,0
1792,25873,0
1793,18182,8366
1794,25873,0
1795,25522,324
1796,25873,0
1797,25873,0
1798,25873,0
1799,25825,44
1800,25873,0
1801,25873,0
1802,25873,0
1803,25873,0
1804,25873,0
1805,25873,0
1806,25873,0
1807,25873,0
1808,22466,3348
1809,25873,0
1810,25873,0
1811,25873,0
1812,25873,0
1813,25873,0
1814,25873,0
1815,25873,0
1816,25873,0
1817,25873,0
1818,25873,0
1819,25873,0
1820,5720,35792
1821,25873,0
1822,25873,0
1823,25873,0
1824,25873,0
1825,25273,556
1826,25873,0
1827,25873,0
1828,23668,2112
1829,25873,0
1830,25261,568
1831,25873,0
1832,25873,0
1833,25873,0
1834,25873,0
1835,25873,0
1836,25873,0
1837,25873,0
1838,25402,436
1839,23978,1804
1840,25873,0
